cpos,sample,left,match,right,l1,r1,r2,syn_env,meaning,gender,emphasis,emphasis3,final,dur,sr,tgrm_frq_p1,tgrm_frq_p2,l1_m_bgrm_frq,l1_m_tp_fw,l1_m_tp_bw,m_r1_bgrm_frq,m_r1_tp_fw,m_r1_tp_bw,l1_m_odds,m_r1_odds
200704380,general,has a Ph.D. . He,must,have went to a grammar,he,have,went,perfect,epistemic,male,no,low,y,0.20999999999998,5.9027777777771835,2,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
171646477,general,water on it . He,must,have been getting a lot,he,have,been,perfect,epistemic,male,yes,high,y,0.129999999999882,7.143665158370227,7050,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
78823984,general,"morning , thought , he",must,have something up his sleeve,he,have,something,lexical_verb,epistemic,male,no,low,y,0.200000000000045,6.491578014186384,94,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
89861034,general,"says , he understood he",must,have killed Danielle . I,he,have,killed,perfect,epistemic,male,yes,high,y,0.269999999999982,4.3259276954925685,21,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
230176294,general,the general consensus is he,must,have had help inside this,he,have,had,perfect,epistemic,male,yes,mid,y,0.279999999999745,5.783926218707397,665,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
118318578,general,", and I think he",must,have hid this . We,he,have,hid,perfect,epistemic,male,no,low,y,0.259999999999991,7.228892431093623,1,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
60567540,general,have my moment . He,must,have been really busy .,he,have,been,perfect,epistemic,female,no,low,y,0.259999999999991,5.836783988957162,7050,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
11821044,general,McCAUL said that . He,must,have had some basis for,he,have,had,perfect,epistemic,male,no,low,y,0.200000000000045,8.14980158729995,665,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
39177160,general,. You would think he,must,have something in order to,he,have,something,lexical_verb,epistemic,female,no,low,y,0.210000000000036,6.982281284607923,94,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
167770230,general,". Then Jim , he",must,have wrapped these wbody parts,he,have,wrapped,perfect,epistemic,male,no,mid,y,0.230000000000018,5.409356725147969,3,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
149803222,general,", my goodness , he",must,have done a phenomenal job,he,have,done,perfect,epistemic,female,yes,mid,y,0.300000000000068,6.165674603174503,252,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
217172798,general,to move rapidly . He,must,have been singing . The,he,have,been,perfect,epistemic,male,yes,high,y,0.479999999999905,5.0310559006207605,7050,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
203938459,general,'s why I think he,must,have forged a ton of,he,have,forged,perfect,epistemic,male,no,low,y,0.190000000000055,7.822652969716187,1,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
5272495,general,and killed him . He,must,have been identified with the,he,have,been,perfect,epistemic,male,yes,mid,y,0.25,7.152839892664916,7050,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
62866383,general,her sock drawer . He,must,have done something right .,he,have,done,perfect,epistemic,male,no,low,y,0.180000000000291,5.952380952378039,252,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
126926612,general,Look at that . He,must,have a great personality for,he,have,a,lexical_verb,epistemic,male,no,low,NA,0.0399999999999636,6.565991479784884,1285,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
48432486,general,advances as a mistake he,must,have regretted . In response,he,have,regretted,perfect,epistemic,female,no,low,y,0.22999999999999,5.085630743525434,2,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
59809474,general,would have been . He,must,have applied 500 times between,he,have,applied,perfect,epistemic,male,no,low,y,0.160000000000309,7.291666666662442,1,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
207321151,general,he was doing that he,must,have been thinking out loud,he,have,been,perfect,epistemic,female,no,low,y,0.190000000000055,6.604516806720158,7050,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
37586749,general,Which makes me think he,must,have heard it from the,he,have,heard,perfect,epistemic,female,no,low,y,0.309999999999945,6.15705931494975,201,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
86893550,general,line of scrimmage . He,must,have been pushed over .,he,have,been,perfect,epistemic,male,no,low,y,0.210000000000036,6.63780663780802,7050,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
51950803,general,"from Donald Trump , he",must,have been kidding himself .,he,have,been,perfect,epistemic,male,no,low,y,0.200000000000045,6.57874260815683,7050,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
137401519,general,"like you did , he",must,have played an enormous role,he,have,played,perfect,epistemic,male,no,low,y,0.220000000000027,7.050078791249436,29,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
19723295,general,in public . So he,must,have or he apparently self,he,have,or,lexical_verb,epistemic,male,yes,high,y,0.329999999999927,5.263157894735331,4,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
169260764,general,n't know . But he,must,have heard me say something,he,have,heard,perfect,epistemic,female,no,low,y,0.230000000000018,6.570972886763924,201,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
52817903,general,"he 's moving , he",must,have won . I have,he,have,won,perfect,epistemic,female,no,low,y,0.240000000000236,6.590748587581015,10,2192,6869,0.002188900626333408,0.03787118614164893,23926,0.1319123598231318,0.012064084967946424,0.69494,1.47186
183831464,general,"scores a touchdown , he",must,kneel and give thanks to,he,kneel,and,lexical_verb,deontic,male,no,low,y,0.240000000000009,5.526617949218452,1,1,6869,0.002188900626333408,0.03787118614164893,3,1.6540043445180783e-5,0.003289473684210526,0.69494,1.02444
157553243,general,"night , Sean . He",must,make the message to the,he,make,the,lexical_verb,deontic,male,yes,mid,y,0.389999999999986,4.028573376977722,134,67,6869,0.002188900626333408,0.03787118614164893,1671,0.009212804198965696,0.004285956119606646,0.69494,0.97284
182214584,general,"I thought Oh , he",must,not have left on his,he,not,have,lexical_verb,epistemic,female,no,low,y,0.230000000000018,5.1046176046172995,235,158,6869,0.002188900626333408,0.03787118614164893,3622,0.019969345786148264,0.002031937661813092,0.69494,0.68269
210357929,general,And that she concluded he,must,"not have loved me ,",he,not,have,perfect,epistemic,female,no,low,y,0.289999999999964,5.338057295542335,235,158,6869,0.002188900626333408,0.03787118614164893,3622,0.019969345786148264,0.002031937661813092,0.69494,0.68269
28672868,general,the PRESIDENT-ELECT to whom he,must,now pass the baton .,he,now,pass,lexical_verb,deontic,male,no,low,y,0.219999999999999,6.415043290042995,2,27,6869,0.002188900626333408,0.03787118614164893,885,0.004879312816328331,0.0013026333800907576,0.69494,0.58186
138327812,general,espoused . I think he,must,realize how ridiculous a lot,he,realize,how,lexical_verb,deontic,male,no,low,y,0.340000000000146,5.892565359482483,3,9,6869,0.002188900626333408,0.03787118614164893,313,0.0017256778661138617,0.011182565201857807,0.69494,1.3748
155873124,general,n't want it because he,must,realize he 's throwing it,he,realize,he,lexical_verb,epistemic,male,no,low,y,0.309999999999945,6.170343137249613,1,9,6869,0.002188900626333408,0.03787118614164893,313,0.0017256778661138617,0.011182565201857807,0.69494,1.3748
136084224,general,", talking points says he",must,recuse himself ? Who is,he,recuse,himself,lexical_verb,deontic,male,no,low,y,0.170000000000002,5.697911863513713,2,1,6869,0.002188900626333408,0.03787118614164893,3,1.6540043445180783e-5,0.02027027027027027,0.69494,1.75045
154183336,general,majority black city . He,must,reform a troubled agency all,he,reform,a,lexical_verb,deontic,female,no,low,y,0.309999999999945,5.258751902585337,1,1,6869,0.002188900626333408,0.03787118614164893,25,1.3783369537650653e-4,7.391420039618012e-4,0.69494,0.20924
144967679,general,to raise him . He,must,respond to her singing .,he,respond,to,lexical_verb,deontic,female,no,low,y,0.2199999999998,4.285394988035115,93,3,6869,0.002188900626333408,0.03787118614164893,163,8.986756938548225e-4,0.0075149838635315816,0.69494,1.20905
35759895,general,'m taking Florida . He,must,take North Carolina as well,he,take,north,lexical_verb,deontic,male,yes,high,y,0.279999999999973,6.092533211177063,1,50,6869,0.002188900626333408,0.03787118614164893,1979,0.010910915326004257,0.006248815914114304,0.69494,1.16012
199928979,general,"Iowa . Yes , he",must,"win Texas , but he",he,win,texas,lexical_verb,deontic,female,no,low,y,0.230000000000018,7.833333333333428,1,24,6869,0.002188900626333408,0.03787118614164893,195,0.001075102823936751,0.0036557244896046194,0.69494,0.90179
35348806,general,and North Carolina . He,must,"win those five , and",he,win,those,lexical_verb,deontic,female,yes,high,y,0.339999999999691,4.440476190474278,1,24,6869,0.002188900626333408,0.03787118614164893,195,0.001075102823936751,0.0036557244896046194,0.69494,0.90179
43406806,general,Donald Trump to win he,must,"win Florida , he must",he,win,florida,lexical_verb,deontic,male,yes,high,y,0.420000000000073,4.707792207791448,1,24,6869,0.002188900626333408,0.03787118614164893,195,0.001075102823936751,0.0036557244896046194,0.69494,0.90179
41456748,general,It 's a state he,must,win if he hopes to,he,win,if,lexical_verb,deontic,female,yes,high,y,0.360000000000127,5.041567332966034,4,24,6869,0.002188900626333408,0.03787118614164893,195,0.001075102823936751,0.0036557244896046194,0.69494,0.90179
194584905,general,is a state that he,must,win if he has any,he,win,if,lexical_verb,deontic,male,yes,high,y,0.380000000000024,5.962005326796665,4,24,6869,0.002188900626333408,0.03787118614164893,195,0.001075102823936751,0.0036557244896046194,0.69494,0.90179
39643686,general,"House , many say he",must,win the Tar heel state,he,win,the,lexical_verb,deontic,male,yes,mid,y,0.350000000000364,5.247289972902472,17,24,6869,0.002188900626333408,0.03787118614164893,195,0.001075102823936751,0.0036557244896046194,0.69494,0.90179
154888930,general,Paul Ryan Warns Trump he,must,work to unite the party,he,work,to,lexical_verb,deontic,female,yes,high,y,0.32000000000005,5.234753984753712,114,23,6869,0.002188900626333408,0.03787118614164893,852,0.004697372338431342,0.0024952116536927377,0.69494,0.724
157593153,general,. Seeking or providing healthcare,must,not be a death sentence,healthcare,not,be,copula_noun,deontic,female,no,low,NA,0.0400000000000205,4.035572337043138,965,1,6,0.0010223206679161698,3.3080086890361566e-5,3622,0.019969345786148264,0.002031937661813092,0.47822,0.68269
210254392,general,Huh ? Being back here,must,bring up a lot of,here,bring,up,lexical_verb,epistemic,male,no,low,y,0.169999999999618,5.253623188409501,2,1,85,1.8894011265276363e-4,4.686345642801222e-4,235,0.0012956367365391612,0.002921323172929901,0.14407,0.83134
38709602,general,", and in turn Hillary",must,be loyal to her now,hillary,be,loyal,copula_adj,deontic,male,yes,mid,y,0.300000000000182,5.72100313479404,2,1,3,2.9165856503986e-4,1.6540043445180783e-5,52467,0.2892688198127667,0.02615983390771587,0.07036,1.89156
60150225,general,the very end is Hillary,must,have add check list and,hillary,have,add,lexical_verb,epistemic,male,no,low,y,0.220000000000027,6.036036036036084,1,1,3,2.9165856503986e-4,1.6540043445180783e-5,23926,0.1319123598231318,0.012064084967946424,0.07036,1.47186
167309530,general,anybody who disagrees with him,must,have nefarious motives . We,him,have,nefarious,lexical_verb,epistemic,male,yes,mid,y,0.260000000000218,5.72004608294667,1,14,53,7.255205267552806e-5,2.9220743419819384e-4,23926,0.1319123598231318,0.012064084967946424,0.59857,1.47186
106054340,general,Great God which helped him,must,help me . Without that,him,help,me,lexical_verb,deontic,male,no,low,y,0.240000000000009,5.038316946211234,33,1,53,7.255205267552806e-5,2.9220743419819384e-4,326,0.001797351387709645,0.0016980935514116053,0.59857,0.55839
142041100,general,'' The memory of Hiroshima,must,not fade . President Obama,hiroshima,not,fade,lexical_verb,deontic,female,no,low,y,0.310000000000002,6.349974200206449,1,1,NA,NA,NA,3622,0.019969345786148264,0.002031937661813092,NA,0.68269
60738793,general,hot tub . The homeowner,must,'ve left the hot tub,homeowner,'ve,left,perfect,epistemic,male,yes,mid,y,0.25,7.195804195799951,6,1,7,0.004666666666666667,3.859343470542183e-5,947,0.005221140380862067,0.00273276080984371,1.23935,0.7443
198011982,general,Clinton in the White House,must,support a candidate other than,house,support,a,lexical_verb,deontic,male,yes,high,y,0.460000000000036,7.772884634964538,13,1,88,3.6341711199028683e-4,4.8517460772530297e-4,136,7.498153028481954e-4,0.0010976239669421488,0.09334,0.37241
228545662,general,do you think -- how,must,this be investigated to find,how,this,be,passive,deontic,female,no,low,y,0.230000000000018,4.614284456961088,3,1,25,4.2180068399198915e-5,1.3783369537650653e-4,24,1.3232034756144626e-4,1.162257996092876e-5,1.01645,1.4903
160548191,general,. This crime against humanity,must,never be forgotten here or,humanity,never,be,passive,deontic,male,no,low,y,0.210000000000036,6.497843312953167,98,1,16,0.0017823326278266682,8.821356504096418e-5,522,0.0028779675594614563,0.0018371936690728507,0.8649,0.62086
168285545,general,"`` Oh , the husband",must,have had something to do,husband,have,had,perfect,epistemic,male,no,low,y,0.189999999999941,6.137218045111728,665,6,37,6.107323836719872e-4,2.0399386915722966e-4,23926,0.1319123598231318,0.012064084967946424,0.33525,1.47186
65398474,general,'s natural impulses . I,must,acknowledge that those brain patterns,i,acknowledge,that,lexical_verb,deontic,female,no,low,y,0.260000000000218,4.096989966553398,80,17,10178,0.0022350029392330852,0.05611485406168334,184,0.001014455997971088,0.021430235266713255,0.71192,1.68795
61158573,general,I understood that . I,must,"add once more , Europe",i,add,once,lexical_verb,deontic,male,no,low,y,0.270000000000095,4.98086213303674,1,48,10178,0.0022350029392330852,0.05611485406168334,140,7.718686941084365e-4,0.002534441246220967,0.71192,0.9624
131010504,general,at important times but I,must,admit I 'm personally discouraged,i,admit,i,lexical_verb,deontic,female,yes,mid,y,0.330000000000382,7.346357346347504,65,440,10178,0.0022350029392330852,0.05611485406168334,618,0.003407248949707241,0.04187275560674843,0.71192,1.97678
7645942,general,", I mean , I",must,admit I 've been rather,i,admit,i,lexical_verb,deontic,male,no,low,y,0.319999999999936,4.28824049513593,65,440,10178,0.0022350029392330852,0.05611485406168334,618,0.003407248949707241,0.04187275560674843,0.71192,1.97678
173027551,general,time saying that ? I,must,admit when I 'm provoked,i,admit,when,lexical_verb,deontic,female,no,low,y,0.289999999999964,4.995840760545962,1,440,10178,0.0022350029392330852,0.05611485406168334,618,0.003407248949707241,0.04187275560674843,0.71192,1.97678
112728583,general,people binge watching . I,must,admit I do binge watch,i,admit,i,lexical_verb,deontic,male,no,mid,y,0.269999999999982,6.838235294113829,65,440,10178,0.0022350029392330852,0.05611485406168334,618,0.003407248949707241,0.04187275560674843,0.71192,1.97678
134643252,general,the general election . I,must,agree with you . If,i,agree,with,lexical_verb,deontic,male,no,low,y,0.239999999999782,7.194247971707165,31,24,10178,0.0022350029392330852,0.05611485406168334,239,0.0013176901277994024,0.005846093635340737,0.71192,1.09594
172231438,general,I 'm sorry . I,must,ask the honorable gentleman to,i,ask,the,lexical_verb,deontic,male,yes,high,y,0.430000000000291,6.904761904762385,34,161,10178,0.0022350029392330852,0.05611485406168334,574,0.0031646616458445897,0.0057790664894688095,0.71192,1.11866
7966446,general,"this is , so I",must,be the only person going,i,be,the,copula_noun,epistemic,female,no,low,y,0.199999999999818,5.911377708980163,1311,750,10178,0.0022350029392330852,0.05611485406168334,52467,0.2892688198127667,0.02615983390771587,0.71192,1.89156
15995609,general,? I did . I,must,be completely kind of a,i,be,completely,copula_noun,deontic,female,no,low,y,0.220000000000027,6.708683473388064,41,750,10178,0.0022350029392330852,0.05611485406168334,52467,0.2892688198127667,0.02615983390771587,0.71192,1.89156
64560899,general,"Department of Justice , I",must,commend Attorney General Lynch and,i,commend,attorney,lexical_verb,deontic,male,no,low,NA,0.5600000000004,4.302992936307157,1,3,10178,0.0022350029392330852,0.05611485406168334,4,2.2053391260241044e-5,0.006042296072507553,0.71192,1.17122
63058128,general,"'' He writes , I",must,condemn the authorities who do,i,condemn,the,lexical_verb,deontic,female,yes,high,y,0.379999999999882,5.121192621192345,3,2,10178,0.0022350029392330852,0.05611485406168334,11,6.064682596566287e-5,0.0054753608760577405,0.71192,1.11565
180137519,general,about judge Garland . I,must,confess that I 'm a,i,confess,that,lexical_verb,deontic,female,yes,high,y,0.430000000000291,5.4769984917059915,78,239,10178,0.0022350029392330852,0.05611485406168334,272,0.0014996306056963909,0.10126582278481013,0.71192,2.39943
223485147,general,. All right . I,must,confess in the very beginning,i,confess,in,lexical_verb,deontic,female,no,low,y,0.240000000000009,8.181391901763796,1,239,10178,0.0022350029392330852,0.05611485406168334,272,0.0014996306056963909,0.10126582278481013,0.71192,2.39943
52240674,general,the law controls what I,must,do in your case .,i,do,in,lexical_verb,deontic,female,no,low,y,0.409999999999854,4.334802102661728,29,139,10178,0.0022350029392330852,0.05611485406168334,2008,0.011070802412641004,0.0013981193623517371,0.71192,0.51815
95647611,general,dark and dreary night I,must,"give my life , Lord",i,give,my,lexical_verb,deontic,male,no,low,y,0.209999999999582,4.951815927427019,1,44,10178,0.0022350029392330852,0.05611485406168334,608,0.0033521154715566385,0.0038358411406580234,0.71192,0.9503
52242309,general,That 's interesting . I,must,have a twin brother .,i,have,a,lexical_verb,epistemic,male,no,low,y,0.149999999999977,10.639880952381347,1285,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
91804226,general,? I was -- I,must,have really taken aback .,i,have,really,perfect,epistemic,male,no,low,y,0.210000000000036,6.214906417116349,40,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
48770826,general,"playing the piano , I",must,have been three years old,i,have,been,perfect,epistemic,male,no,low,y,0.259999999999991,4.749960184744003,7050,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
82360995,general,know she sang . I,must,have missed that scene from,i,have,missed,perfect,epistemic,male,no,low,y,0.150000000000034,5.880081588379813,73,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
35874049,general,the very sexy bras I,must,have and how he 'd,i,have,and,lexical_verb,epistemic,male,no,low,y,0.269999999999982,6.5158045976943155,9,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
34168819,general,South Carolina . So I,must,have had a little too,i,have,had,perfect,epistemic,male,no,low,y,0.210000000000036,5.670329670329714,665,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
14479503,general,out to shovel . I,must,have been 11 years old,i,have,been,perfect,epistemic,male,no,low,y,0.25,7.23970251716162,7050,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
64859192,general,. And I think I,must,have left the shower on,i,have,left,perfect,epistemic,female,no,low,y,0.400000000000091,4.6096837944671725,102,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
173019101,general,"clearly , senator , I",must,have misspoken . Were you,i,have,misspoken,perfect,epistemic,male,no,low,y,0.25,5.6646671826625745,1,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
203993116,general,a little bit . I,must,have slips and I do,i,have,slips,lexical_verb,epistemic,male,yes,high,y,0.190000000000055,4.821428571431536,1,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
138906629,general,for everybody else . I,must,"have a black heart ,",i,have,a,lexical_verb,deontic,female,no,low,y,0.220000000000027,7.619047619050572,1285,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
144359157,general,a little color . I,must,have not closed the visor,i,have,not,perfect,epistemic,female,no,low,y,0.340000000000146,6.74768518518471,13,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
115281595,general,the crime scene . I,must,have seen about 30 police,i,have,seen,perfect,epistemic,female,no,low,y,0.25,4.672395273899027,373,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
90854685,general,now how to . I,must,have heard three or four,i,have,heard,perfect,epistemic,male,no,low,y,0.180000000000064,5.718954248363772,201,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
32129823,general,a bad dream come I,must,have taken a nap during,i,have,taken,perfect,epistemic,male,no,low,y,0.220000000000027,6.45833333333224,220,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
183437916,general,"of the night , I",must,have rolled over and looked,i,have,rolled,perfect,epistemic,male,no,low,y,0.170000000000073,10.808080808081533,5,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
159353221,general,'' I. . . I,must,have said it 50 times,i,have,said,perfect,epistemic,female,no,low,y,0.350000000000023,4.92034313725549,100,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
164185054,general,"U-PENN and shockingly , I",must,have been doing something wrong,i,have,been,perfect,epistemic,male,yes,mid,y,0.179999999999836,8.012820512827801,7050,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
26353167,general,"? Welcome anything , I",must,have done something . When,i,have,done,perfect,epistemic,female,no,low,y,0.210000000000036,6.817810457518442,252,1541,10178,0.0022350029392330852,0.05611485406168334,23926,0.1319123598231318,0.012064084967946424,0.71192,1.47186
187168282,general,"I 'm English , I",must,know him . He is,i,know,him,lexical_verb,epistemic,female,no,low,y,0.239999999999981,7.553366174056203,1,59,10178,0.0022350029392330852,0.05611485406168334,1321,0.007283132463694605,0.001916651069392635,0.71192,0.59412
198710445,general,get out . So I,must,laugh when I read that,i,laugh,when,lexical_verb,deontic,male,no,low,y,0.260000000000019,5.690418113018719,1,2,10178,0.0022350029392330852,0.05611485406168334,6,3.3080086890361566e-5,3.127117319018085e-4,0.71192,0.12558
118312477,general,"And I realized , I",must,look like a crazy person,i,look,like,lexical_verb,epistemic,male,no,low,y,0.2199999999998,6.800595238093097,84,70,10178,0.0022350029392330852,0.05611485406168334,725,0.00399717716591869,0.0026509002091468854,0.71192,0.81983
45341532,general,With great difficulty . I,must,love what I do because,i,love,what,lexical_verb,epistemic,male,yes,high,y,0.350000000000364,6.046626984128717,2,8,10178,0.0022350029392330852,0.05611485406168334,159,8.766223025945815e-4,0.001100993664093065,0.71192,0.38693
130927122,general,ever being true . I,must,not fear . Fear is,i,not,fear,lexical_verb,deontic,male,no,low,y,0.279999999999973,5.128205128203812,5,141,10178,0.0022350029392330852,0.05611485406168334,3622,0.019969345786148264,0.002031937661813092,0.71192,0.68269
206445756,general,be there . But I,must,"point out , there is",i,point,out,lexical_verb,deontic,female,yes,high,y,0.319999999999993,4.827694235588817,57,41,10178,0.0022350029392330852,0.05611485406168334,75,4.1350108612951957e-4,4.481678896670411e-4,0.71192,0.02584
11619644,general,TAIRYO-BATA . I felt I,must,save those treasures . The,i,save,those,lexical_verb,deontic,male,no,low,y,0.210000000000036,4.909988385597123,1,9,10178,0.0022350029392330852,0.05611485406168334,117,6.450616943620505e-4,0.003204250424494714,0.71192,0.87667
150886478,general,Some soft targets that I,must,say that I 'm so,i,say,that,lexical_verb,deontic,female,yes,mid,y,0.220000000000255,5.810866013075213,409,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
180734415,general,"stuff , amazing stuff I",must,say and maybe why relatives,i,say,and,lexical_verb,deontic,male,no,low,y,0.179999999999836,5.798578502516826,1,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
211724156,general,sticking to that . I,must,say the trump ad was,i,say,the,lexical_verb,deontic,female,yes,mid,y,0.299999999999727,5.050505050501451,56,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
77128231,general,is number one . I,must,say as soon as I,i,say,as,lexical_verb,deontic,female,no,low,y,0.229999999999961,6.230158730159051,4,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
47332346,general,the first time . I,must,say Alexandra is a good,i,say,alexandra,lexical_verb,deontic,male,yes,mid,y,0.25,5.359172744594952,1,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
104461434,general,all of you . I,must,say after everything we 've,i,say,after,lexical_verb,deontic,female,yes,mid,y,0.279999999999973,4.417859925969494,2,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
1371533,general,administration if elected ? I,must,say Ivanka and all of,i,say,ivanka,lexical_verb,deontic,male,no,low,y,0.220000000000027,5.451839826840102,1,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
193422736,general,seen it before . I,must,say it started two weeks,i,say,it,lexical_verb,deontic,male,yes,mid,y,0.210000000000036,7.387816786793641,90,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
145914270,general,to have guns . I,must,say I come down on,i,say,i,lexical_verb,deontic,male,no,low,y,0.160000000000025,5.209752435362288,241,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
96045707,general,Impressive fundraising numbers . I,must,say that . Thank you,i,say,that,lexical_verb,deontic,male,no,low,y,0.170000000000016,7.2501581277674205,409,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
117964202,general,"is unprecedented , but I",must,say that we sort of,i,say,that,lexical_verb,deontic,male,no,low,y,0.160000000000025,5.838815789474046,409,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
64335069,general,of the summer . I,must,say given the profile that,i,say,given,lexical_verb,deontic,male,no,low,y,0.190000000000055,6.070730745510498,1,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
69867118,general,"different failures , and I",must,say that -- that --,i,say,that,lexical_verb,deontic,male,yes,mid,y,0.230000000000018,4.765753861148646,409,1874,10178,0.0022350029392330852,0.05611485406168334,2088,0.011511870237845825,0.005159734303337024,0.71192,1.05411
